100,115.200000
433,102.500000
766,107.000000
1099,139.700000
1432,107.900000
1765,56.000000
2098,56.000000
2431,55.700000
2764,54.300000
3097,57.700000
3430,56.000000
3763,57.100000
4096,56.000000
4429,56.000000
4762,56.200000
5095,83.700000
5428,55.900000
5761,56.900000
6094,57.200000
6427,66.800000
6760,55.300000
7093,55.300000
7426,55.900000
7759,56.600000
8092,56.200000
8425,55.900000
8758,55.600000
9091,55.800000
9424,56.300000
9757,56.300000
