100,408.000000
433,130.000000
766,132.000000
1099,154.000000
1432,160.000000
1765,138.000000
2098,212.000000
2431,156.000000
2764,160.000000
3097,178.000000
3430,162.000000
3763,154.000000
4096,196.000000
4429,232.000000
4762,252.000000
5095,326.000000
5428,180.000000
5761,232.000000
6094,250.000000
6427,182.000000
6760,170.000000
7093,190.000000
7426,162.000000
7759,410.000000
8092,184.000000
8425,194.000000
8758,190.000000
9091,168.000000
9424,228.000000
9757,284.000000
